Id	RateDate	Currency	RateYear	RateMonth	BuyingRate	CentralRate	SellingRate
1706	2015-07-16	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1707	2015-07-15	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1708	2015-07-14	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1709	2015-07-13	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1710	2015-07-10	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1711	2015-07-09	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1712	2015-07-08	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1713	2015-07-07	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1714	2015-07-06	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1715	2015-07-03	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1716	2015-07-02	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1717	2015-07-01	US DOLLAR	2015	July	195.9500	196.4500	196.9500
1718	2015-06-30	US DOLLAR	2015	June	195.9500	196.4500	196.9500
1719	2015-06-29	US DOLLAR	2015	June	195.9000	196.4500	196.9500
1720	2015-06-26	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1721	2015-06-25	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1722	2015-06-24	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1723	2015-06-23	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1724	2015-06-22	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1725	2015-06-19	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1726	2015-06-18	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1727	2015-06-17	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1728	2015-06-16	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1729	2015-06-15	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1730	2015-06-12	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1731	2015-06-11	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1732	2015-06-10	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1733	2015-06-09	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1734	2015-06-08	US DOLLAR	2015	June	195.9000	196.4000	196.9000
1735	2015-06-05	US DOLLAR	2015	June	195.9500	196.4500	196.9500
1736	2015-06-04	US DOLLAR	2015	June	195.9500	196.4500	196.9500
1737	2015-06-03	US DOLLAR	2015	June	195.9500	196.4500	196.9500
1738	2015-06-02	US DOLLAR	2015	June	195.9500	196.4500	196.9500
1739	2015-06-01	US DOLLAR	2015	June	195.9500	196.4500	196.9500
1740	2015-05-28	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1741	2015-05-27	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1742	2015-05-26	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1743	2015-05-25	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1744	2015-05-22	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1745	2015-05-21	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1746	2015-05-20	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1747	2015-05-19	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1748	2015-05-18	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1749	2015-05-15	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1750	2015-05-14	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1751	2015-05-13	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1752	2015-05-12	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1753	2015-05-11	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1754	2015-05-08	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1755	2015-05-07	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1756	2015-05-06	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1757	2015-05-05	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1758	2015-05-04	US DOLLAR	2015	May	196.0000	196.5000	197.0000
1759	2015-04-30	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1760	2015-04-29	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1761	2015-04-28	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1762	2015-04-27	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1763	2015-04-24	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1764	2015-04-23	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1765	2015-04-22	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1766	2015-04-21	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1767	2015-04-20	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1768	2015-04-16	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1769	2015-04-15	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1770	2015-04-14	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1771	2015-04-13	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1772	2015-04-10	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1773	2015-04-09	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1774	2015-04-08	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1775	2015-04-07	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1776	2015-04-02	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1777	2015-04-01	US DOLLAR	2015	April	196.0000	196.5000	197.0000
1778	2015-03-31	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1779	2015-03-30	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1780	2015-03-27	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1781	2015-03-26	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1782	2015-03-25	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1783	2015-03-24	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1784	2015-03-23	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1785	2015-03-20	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1786	2015-03-19	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1787	2015-03-18	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1788	2015-03-17	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1789	2015-03-16	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1790	2015-03-13	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1791	2015-03-12	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1792	2015-03-11	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1793	2015-03-10	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1794	2015-03-09	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1795	2015-03-06	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1796	2015-03-05	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1797	2015-03-04	US DOLLAR	2015	March	196.0000	196.5000	197.0000
1798	2015-03-03	US DOLLAR	2015	March	196.8000	197.3000	197.8000
1799	2015-03-02	US DOLLAR	2015	March	196.8000	197.3000	197.8000
1800	2015-02-27	US DOLLAR	2015	February	197.0000	197.5000	198.0000
1801	2015-02-26	US DOLLAR	2015	February	197.0000	197.5000	198.0000
1802	2015-02-25	US DOLLAR	2015	February	197.0000	197.5000	198.0000
1803	2015-02-24	US DOLLAR	2015	February	197.0000	197.5000	198.0000
1804	2015-02-23	US DOLLAR	2015	February	198.0000	198.5000	199.0000
1805	2015-02-20	US DOLLAR	2015	February	198.0000	198.5000	199.0000
1806	2015-02-19	US DOLLAR	2015	February	198.0000	198.5000	199.0000
1807	2015-02-18	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1808	2015-02-17	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1809	2015-02-16	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1810	2015-02-13	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1811	2015-02-12	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1812	2015-02-11	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1813	2015-02-10	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1814	2015-02-09	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1815	2015-02-06	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1816	2015-02-05	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1817	2015-02-04	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1818	2015-02-03	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1819	2015-02-02	US DOLLAR	2015	February	167.0000	167.5000	168.0000
1820	2015-01-30	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1821	2015-01-29	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1822	2015-01-28	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1823	2015-01-27	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1824	2015-01-26	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1825	2015-01-23	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1826	2015-01-22	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1827	2015-01-21	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1828	2015-01-20	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1829	2015-01-19	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1830	2015-01-16	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1831	2015-01-15	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1832	2015-01-14	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1833	2015-01-13	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1834	2015-01-12	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1835	2015-01-09	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1836	2015-01-08	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1837	2015-01-07	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1838	2015-01-06	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1839	2015-01-05	US DOLLAR	2015	January	167.0000	167.5000	168.0000
1840	2014-12-31	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1841	2014-12-30	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1842	2014-12-29	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1843	2014-12-24	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1844	2014-12-23	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1845	2014-12-22	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1846	2014-12-19	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1847	2014-12-18	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1848	2014-12-17	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1849	2014-12-15	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1850	2014-12-12	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1851	2014-12-11	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1852	2014-12-10	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1853	2014-12-09	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1854	2014-12-08	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1855	2014-12-05	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1856	2014-12-04	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1857	2014-12-03	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1858	2014-12-02	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1859	2014-12-01	US DOLLAR	2014	December	167.0000	167.5000	168.0000
1860	2014-11-28	US DOLLAR	2014	November	164.0000	164.5000	165.0000
1861	2014-11-27	US DOLLAR	2014	November	164.0000	164.5000	165.0000
1862	2014-11-26	US DOLLAR	2014	November	164.0000	164.5000	165.0000
1863	2014-11-25	US DOLLAR	2014	November	161.5000	162.0000	162.5000
1864	2014-11-24	US DOLLAR	2014	November	161.5000	162.0000	162.5000
1865	2014-11-21	US DOLLAR	2014	November	157.4100	157.9100	158.4100
1866	2014-11-20	US DOLLAR	2014	November	157.4100	157.9100	158.4100
1867	2014-11-19	US DOLLAR	2014	November	157.4100	157.9100	158.4100
1868	2014-11-18	US DOLLAR	2014	November	155.5900	156.0900	156.5900
1869	2014-11-17	US DOLLAR	2014	November	155.5900	156.0900	156.5900
1870	2014-11-14	US DOLLAR	2014	November	155.3900	155.8900	156.3900
1871	2014-11-13	US DOLLAR	2014	November	155.3900	155.8900	156.3900
1872	2014-11-12	US DOLLAR	2014	November	155.3900	155.8900	156.3900
1873	2014-11-11	US DOLLAR	2014	November	154.8500	155.3500	155.8500
1874	2014-11-10	US DOLLAR	2014	November	154.8500	155.3500	155.8500
1875	2014-11-07	US DOLLAR	2014	November	154.8000	155.3000	155.8000
1876	2014-11-06	US DOLLAR	2014	November	154.8000	155.3000	155.8000
1877	2014-11-05	US DOLLAR	2014	November	154.8000	155.3000	155.8000
1878	2014-11-04	US DOLLAR	2014	November	154.7800	155.2800	155.7800
1879	2014-11-03	US DOLLAR	2014	November	154.7800	155.2800	155.7800
1880	2014-10-31	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1881	2014-10-30	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1882	2014-10-29	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1883	2014-10-28	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1884	2014-10-27	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1885	2014-10-24	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1886	2014-10-23	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1887	2014-10-22	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1888	2014-10-21	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1889	2014-10-20	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1890	2014-10-17	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1891	2014-10-16	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1892	2014-10-15	US DOLLAR	2014	October	154.7600	155.2600	155.7600
1893	2014-10-14	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1894	2014-10-13	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1895	2014-10-10	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1896	2014-10-09	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1897	2014-10-08	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1898	2014-10-03	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1899	2014-10-02	US DOLLAR	2014	October	154.7500	155.2500	155.7500
1900	2014-09-30	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1901	2014-09-29	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1902	2014-09-26	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1903	2014-09-25	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1904	2014-09-24	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1905	2014-09-23	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1906	2014-09-22	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1907	2014-09-19	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1908	2014-09-18	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1909	2014-09-17	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1910	2014-09-16	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1911	2014-09-15	US DOLLAR	2014	September	154.7500	155.2500	155.7500
1912	2014-09-12	US DOLLAR	2014	September	154.7400	155.2400	155.7400
1913	2014-09-11	US DOLLAR	2014	September	154.7400	155.2400	155.7400
1914	2014-09-10	US DOLLAR	2014	September	154.7400	155.2400	155.7400
1915	2014-09-09	US DOLLAR	2014	September	154.7400	155.2400	155.7400
1916	2014-09-08	US DOLLAR	2014	September	154.7400	155.2400	155.7400
1917	2014-09-05	US DOLLAR	2014	September	154.7300	155.2300	155.7300
1918	2014-09-04	US DOLLAR	2014	September	154.7300	155.2300	155.7300
1919	2014-09-03	US DOLLAR	2014	September	154.7300	155.2300	155.7300
1920	2014-09-02	US DOLLAR	2014	September	154.7300	155.2300	155.7300
1921	2014-09-01	US DOLLAR	2014	September	154.7300	155.2300	155.7300
1922	2014-08-29	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1923	2014-08-28	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1924	2014-08-27	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1925	2014-08-26	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1926	2014-08-25	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1927	2014-08-22	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1928	2014-08-21	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1929	2014-08-20	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1930	2014-08-19	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1931	2014-08-18	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1932	2014-08-15	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1933	2014-08-14	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1934	2014-08-13	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1935	2014-08-12	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1936	2014-08-11	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1937	2014-08-08	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1938	2014-08-07	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1939	2014-08-06	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1940	2014-08-05	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1941	2014-08-04	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1942	2014-08-01	US DOLLAR	2014	August	154.7300	155.2300	155.7300
1943	2014-07-31	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1944	2014-07-30	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1945	2014-07-25	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1946	2014-07-24	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1947	2014-07-23	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1948	2014-07-22	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1949	2014-07-21	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1950	2014-07-18	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1951	2014-07-17	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1952	2014-07-16	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1953	2014-07-15	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1954	2014-07-14	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1955	2014-07-11	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1956	2014-07-10	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1957	2014-07-09	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1958	2014-07-08	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1959	2014-07-07	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1960	2014-07-04	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1961	2014-07-03	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1962	2014-07-02	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1963	2014-07-01	US DOLLAR	2014	July	154.7300	155.2300	155.7300
1964	2014-06-30	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1965	2014-06-27	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1966	2014-06-26	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1967	2014-06-25	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1968	2014-06-24	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1969	2014-06-23	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1970	2014-06-20	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1971	2014-06-19	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1972	2014-06-18	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1973	2014-06-17	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1974	2014-06-16	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1975	2014-06-13	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1976	2014-06-12	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1977	2014-06-11	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1978	2014-06-10	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1979	2014-06-09	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1980	2014-06-06	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1981	2014-06-05	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1982	2014-06-04	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1983	2014-06-03	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1984	2014-06-02	US DOLLAR	2014	June	154.7300	155.2300	155.7300
1985	2014-05-30	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1986	2014-05-28	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1987	2014-05-27	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1988	2014-05-26	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1989	2014-05-23	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1990	2014-05-22	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1991	2014-05-21	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1992	2014-05-20	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1993	2014-05-19	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1994	2014-05-16	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1995	2014-05-15	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1996	2014-05-14	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1997	2014-05-13	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1998	2014-05-12	US DOLLAR	2014	May	154.7300	155.2300	155.7300
1999	2014-05-09	US DOLLAR	2014	May	154.7300	155.2300	155.7300
2000	2014-05-08	US DOLLAR	2014	May	154.7300	155.2300	155.7300
2001	2014-05-07	US DOLLAR	2014	May	154.7300	155.2300	155.7300
2002	2014-05-06	US DOLLAR	2014	May	154.7300	155.2300	155.7300
2003	2014-05-05	US DOLLAR	2014	May	154.7300	155.2300	155.7300
2004	2014-05-02	US DOLLAR	2014	May	154.7300	155.2300	155.7300
2005	2014-04-30	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2006	2014-04-29	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2007	2014-04-28	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2008	2014-04-25	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2009	2014-04-24	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2010	2014-04-23	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2011	2014-04-22	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2012	2014-04-17	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2013	2014-04-16	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2014	2014-04-15	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2015	2014-04-14	US DOLLAR	2014	April	154.7300	155.2300	155.7300
2016	2014-04-11	US DOLLAR	2014	April	154.7400	155.2400	155.7400
2017	2014-04-10	US DOLLAR	2014	April	154.7400	155.2400	155.7400
2018	2014-04-09	US DOLLAR	2014	April	154.7400	155.2400	155.7400
2019	2014-04-08	US DOLLAR	2014	April	154.7400	155.2400	155.7400
